regioncode,folder,filename,path
2544300,sityousontou,25_shiga_region.geojson,GAS\sityousontou\25_shiga_region.geojson
26,hukenyohoukutou,26_kyoto_forecast.geojson,GAS\hukenyohoukutou\26_kyoto_forecast.geojson
260011,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260011,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260012,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260012,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260013,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260013,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260014,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260014,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260021,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260021,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260022,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260022,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
260023,1saibun,26_kyoto_area.geojson,GAS\1saibun\26_kyoto_area.geojson
260023,sikutyousonnwomatometatiikitou,26_kyoto_region.geojson,GAS\sikutyousonnwomatometatiikitou\26_kyoto_region.geojson
2610000,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620100,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620200,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620300,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620400,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620500,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620600,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620700,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620800,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2620900,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2621000,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2621100,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2621200,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2621300,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2621400,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2630300,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2632200,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2634300,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2634400,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2636400,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2636500,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2636600,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2636700,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2640700,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2646300,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
2646500,sityousontou,26_kyoto_region.geojson,GAS\sityousontou\26_kyoto_region.geojson
27,hukenyohoukutou,27_osaka_forecast.geojson,GAS\hukenyohoukutou\27_osaka_forecast.geojson
270001,1saibun,27_osaka_area.geojson,GAS\1saibun\27_osaka_area.geojson
270001,sikutyousonnwomatometatiikitou,27_osaka_region.geojson,GAS\sikutyousonnwomatometatiikitou\27_osaka_region.geojson
270002,1saibun,27_osaka_area.geojson,GAS\1saibun\27_osaka_area.geojson
270002,sikutyousonnwomatometatiikitou,27_osaka_region.geojson,GAS\sikutyousonnwomatometatiikitou\27_osaka_region.geojson
270003,1saibun,27_osaka_area.geojson,GAS\1saibun\27_osaka_area.geojson
270003,sikutyousonnwomatometatiikitou,27_osaka_region.geojson,GAS\sikutyousonnwomatometatiikitou\27_osaka_region.geojson
270004,1saibun,27_osaka_area.geojson,GAS\1saibun\27_osaka_area.geojson
270004,sikutyousonnwomatometatiikitou,27_osaka_region.geojson,GAS\sikutyousonnwomatometatiikitou\27_osaka_region.geojson
270005,1saibun,27_osaka_area.geojson,GAS\1saibun\27_osaka_area.geojson
270005,sikutyousonnwomatometatiikitou,27_osaka_region.geojson,GAS\sikutyousonnwomatometatiikitou\27_osaka_region.geojson
2710000,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2714000,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720300,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720400,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720500,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720600,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720700,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720800,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2720900,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721000,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721300,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721400,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721500,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721600,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721700,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721800,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2721900,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722000,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722300,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722400,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722500,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722600,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722700,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722800,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2722900,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2723000,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2723100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2723200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2730100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2732100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2732200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2734100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2736100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2736200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2736600,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2738100,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2738200,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
2738300,sityousontou,27_osaka_region.geojson,GAS\sityousontou\27_osaka_region.geojson
28,hukenyohoukutou,28_hyogo_forecast.geojson,GAS\hukenyohoukutou\28_hyogo_forecast.geojson
280011,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280011,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280012,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280012,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280013,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280013,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280014,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280014,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280015,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280015,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280016,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280016,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280021,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280021,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
280022,1saibun,28_hyogo_area.geojson,GAS\1saibun\28_hyogo_area.geojson
280022,sikutyousonnwomatometatiikitou,28_hyogo_region.geojson,GAS\sikutyousonnwomatometatiikitou\28_hyogo_region.geojson
2810000,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820200,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820300,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820400,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820500,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820600,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820700,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820800,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2820900,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821000,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821200,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821300,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821400,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821500,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821600,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821700,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821800,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2821900,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822000,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822200,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822300,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822400,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822500,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822600,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822700,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822800,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2822900,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2830100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2836500,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2838100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2838200,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2844200,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2844300,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2844600,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2846400,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2848100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2850100,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2858500,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
2858600,sityousontou,28_hyogo_region.geojson,GAS\sityousontou\28_hyogo_region.geojson
29,hukenyohoukutou,29_nara_forecast.geojson,GAS\hukenyohoukutou\29_nara_forecast.geojson
290011,1saibun,29_nara_area.geojson,GAS\1saibun\29_nara_area.geojson
290011,sikutyousonnwomatometatiikitou,29_nara_region.geojson,GAS\sikutyousonnwomatometatiikitou\29_nara_region.geojson
290012,1saibun,29_nara_area.geojson,GAS\1saibun\29_nara_area.geojson
290012,sikutyousonnwomatometatiikitou,29_nara_region.geojson,GAS\sikutyousonnwomatometatiikitou\29_nara_region.geojson
290013,1saibun,29_nara_area.geojson,GAS\1saibun\29_nara_area.geojson
290013,sikutyousonnwomatometatiikitou,29_nara_region.geojson,GAS\sikutyousonnwomatometatiikitou\29_nara_region.geojson
290021,1saibun,29_nara_area.geojson,GAS\1saibun\29_nara_area.geojson
290021,sikutyousonnwomatometatiikitou,29_nara_region.geojson,GAS\sikutyousonnwomatometatiikitou\29_nara_region.geojson
290022,1saibun,29_nara_area.geojson,GAS\1saibun\29_nara_area.geojson
290022,sikutyousonnwomatometatiikitou,29_nara_region.geojson,GAS\sikutyousonnwomatometatiikitou\29_nara_region.geojson
2920101,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920102,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920300,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920400,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920500,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920600,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920701,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920702,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920800,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2920900,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2921000,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2921100,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2921200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2932200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2934200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2934300,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2934400,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2934500,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2936100,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2936200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2936300,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2938500,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2938600,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2940100,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2940200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2942400,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2942500,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2942600,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2942700,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944100,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944300,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944400,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944600,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944700,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2944900,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2945000,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2945100,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2945200,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
2945300,sityousontou,29_nara_region.geojson,GAS\sityousontou\29_nara_region.geojson
30,hukenyohoukutou,30_wakayama_forecast.geojson,GAS\hukenyohoukutou\30_wakayama_forecast.geojson
300011,1saibun,30_wakayama_area.geojson,GAS\1saibun\30_wakayama_area.geojson
300011,sikutyousonnwomatometatiikitou,30_wakayama_region.geojson,GAS\sikutyousonnwomatometatiikitou\30_wakayama_region.geojson
